OPERADOR,DEPARTAMENTO,MUNICIPIO,NOMBRE ZONA WIFI,ID ZONA WIFI,DIRECCION,LONGITUD ,LATITUD,FECHA ACTIVACIÓN
UNE,Bogotá D.C.,Bogotá D.C.,Calle 22,1100107004,Calle 22,-74.071686,4.617832,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 26,1100107005,Calle 26,-74.071686,4.617835,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 45,1100107006,Calle 45,-74.069484,4.627443,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 57,1100107007,Calle 57,-74.066291,4.644569,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 63,1100107008,Calle 63,-74.064725,4.649245,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 72,1100107009,Calle 72,-74.06218,4.657397,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 76,1100107010,Calle 76,-74.061092,4.663867,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Flores,1100107011,Flores,-74.062823,4.655366,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Marly,1100107012,Marly,-74.067001,4.63848,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Profamilia,1100107013,Profamilia,-74.065445,4.646983,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Tercer Milenio,1100107014,Tercer Milenio,-74.084392,4.597473,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Alcala,1100107015,Alcala,-74.05168,4.720107,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 100,1100107016,Calle 100,-74.057221,4.684884,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 106,1100107017,Calle 106,-74.055972,4.693194,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 127,1100107018,Calle 127,-74.05415,4.70515,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 85,1100107022,Calle 85,-74.059723,4.671844,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Cardioinfantil,1100107023,Cardioinfantil,-74.050759,4.726804,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Mazuren,1100107025,Mazuren,-74.050214,4.733242,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Pepe Sierra,1100107026,Pepe Sierra,-74.054687,4.69842,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Toberin,1100107030,Toberin,-74.047087,4.746386,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Virrey,1100107031,Virrey,-74.058382,4.67708,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,21 Ángeles,1100107032,21 Ángeles,-74.080828,4.735343,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Gratamira,1100107033,Gratamira,-74.073155,4.727953,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Humedal Córdoba,1100107034,Humedal Córdoba,-74.072788,4.714522,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,La Campiña,1100107035,La Campiña,-74.090793,4.742272,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal Suba,1100107037,Portal Suba,-74.09488,4.746301,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Puentelargo,1100107038,Puentelargo,-74.072788,4.714523,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Rionegro,1100107039,Rionegro,-74.064511,4.680825,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,San Martín,1100107040,San Martín,-74.066904,4.676917,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Shaio,1100107041,Shaio,-74.070065,4.699542,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Suba - TV. 91,1100107042,Suba - TV. 91,-74.089675,4.739893,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Suba AV. Boyacá,1100107043,Suba AV. Boyacá,-74.074855,4.722172,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Suba CL. 100,1100107044,Suba CL. 100,-74.072788,4.714523,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Suba CL. 95,1100107045,Suba CL. 95,-74.063253,4.684218,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Boyaca,1100107048,Boyaca,-74.087276,4.694174,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Carrera 47,1100107049,Carrera 47,-74.073874,4.678123,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Carrera 53,1100107050,Carrera 53,-74.077413,4.681986,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Carrera 90,1100107051,Carrera 90,-74.104452,4.704643,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Escuela Militar,1100107052,Escuela Militar,-74.069312,4.675245,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Ferias,1100107053,Ferias,-74.084287,4.690709,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Polo,1100107056,Polo,-74.064654,4.670514,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal 80,1100107057,Portal 80,-74.111348,4.70994,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Quirigua,1100107058,Quirigua,-74.108629,4.70667,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,AV. El Dorado,1100107060,AV. El Dorado,-74.079896,4.630774,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,CAD,1100107061,CAD,-74.081829,4.6242,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Campín - U. Antonio Nariño,1100107062,Campín - U. Antonio Nariño,-74.079029,4.643556,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Coliseo,1100107063,Coliseo,-74.078301,4.650538,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Guatoque Veraguas,1100107064,Guatoque Veraguas,-74.09526,4.604434,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,NQS - Calle 75,1100107066,NQS - Calle 75,-74.070765,4.670886,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Paloquemao,1100107067,Paloquemao,-74.089675,4.615754,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Simón Bolívar,1100107069,Simón Bolívar,-74.077572,4.657827,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Tygua San Jose,1100107070,Tygua San Jose,-74.089168,4.600074,03/22/2018 12:00:00 AM
EMTEL,Boyacá,Motavita,Parque Principal,1547609001,Carrera 2 No 2-52,-73.367446,5.576261,05/04/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,U. Nacional,1100107071,U. Nacional,-74.079409,4.637145,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Carrera 43,1100107075,Carrera 43,-74.099954,4.621286,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,CDS - Carrera 32,1100107076,CDS - Carrera 32,-74.09408,4.616478,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,De la Sabana,1100107077,De la Sabana,-74.08226,4.605742,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Mandalay,1100107078,Mandalay,-74.152427,4.634788,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal Americas,1100107082,Portal Americas,-74.17272,4.628772,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,San Facon - KR. 22,1100107085,San Facon - KR. 22,-74.0827,4.60625,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Zona Industrial,1100107087,Zona Industrial,-74.094277,4.616533,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Alqueria,1100107088,Alqueria,-74.135557,4.594994,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Comuneros,1100107090,Comuneros,-74.09922,4.605069,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,General Santander,1100107091,General Santander,-74.135557,4.594994,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,La Despensa,1100107092,La Despensa,-74.188077,4.59461,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,León XIII,1100107093,León XIII,-74.1895,4.594035,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Madelena,1100107094,Madelena,-74.166016,4.596308,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,NQS - Calle 38A Sur,1100107095,NQS - Calle 38A Sur,-74.135557,4.594994,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Perdomo,1100107097,Perdomo,-74.166016,4.596308,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal del Sur,1100107098,Portal del Sur,-74.170053,4.596088,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,San Mateo,1100107099,San Mateo,-74.204542,4.589079,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Santa Isabel,1100107100,Santa Isabel,-74.102523,4.601095,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Sena,1100107101,Sena,-74.104359,4.598334,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Sevillana,1100107102,Sevillana,-74.147532,4.595162,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Terreros,1100107103,Terreros,-74.201607,4.589012,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Venecia,1100107104,Venecia,-74.142302,4.59558,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 40 Sur,1100107106,Calle 40 Sur,-74.119408,4.575943,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Consuelo,1100107107,Consuelo,-74.123977,4.560495,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Fucha,1100107108,Fucha,-74.099315,4.583165,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Hortua,1100107109,Hortua,-74.089913,4.591115,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Hospital,1100107110,Hospital,-74.08626,4.59521,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Molinos,1100107111,Molinos,-74.12181,4.55697,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Nariño,1100107112,Nariño,-74.108396,4.582544,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Olaya,1100107113,Olaya,-74.112434,4.57454,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Parque,1100107114,Parque,-74.135057,4.56839,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal Tunal,1100107115,Portal Tunal,-74.139227,4.575769,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal Usme,1100107116,Portal Usme,-74.119148,4.53161,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Quiroga,1100107117,Quiroga,-74.110232,4.580095,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Restrepo,1100107118,Restrepo,-74.112434,4.57454,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Santa Lucia,1100107119,Santa Lucia,-74.124517,4.571572,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Socorro,1100107120,Socorro,-74.124546,4.563607,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Las Aguas,1100107121,Las Aguas,-74.08527,4.590426,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Ciudad Universitaria,1100107126,Ciudad Universitaria,-74.083889,4.631822,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Corferias,1100107127,Corferias,-74.089829,4.634358,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,El Tiempo,1100107128,El Tiempo,-74.105795,4.65653,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal Eldorado,1100107133,Portal Eldorado,-74.120876,4.680957,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Salitre El Greco,1100107135,Salitre El Greco,-74.101378,4.650392,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Bicentenario,1100107138,Bicentenario,-74.081175,4.594933,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Ciudad Jardin  ,1100107139,Ciudad Jardin  ,-74.093713,4.579097,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Country Sur,1100107140,Country Sur,-74.098543,4.571767,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Hospitales,1100107141,Hospitales,-74.072092,4.710989,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Las Nieves,1100107142,Las Nieves,-74.074624,4.606066,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal 20 de de Julio,1100107144,Portal 20 de de Julio,-74.095916,4.5751,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,San Diego,1100107145,San Diego,-74.072093,4.609865,03/22/2018 12:00:00 AM
EMTEL,Bolívar,Cartagena  (Anexo castillo de san felipe), Castillo de San Felipe,1300109001, Cra 17 con Calle 31 ,-75.538975,10.423933,03/03/2018 12:00:00 AM
ERT,Bolívar,Cartagena (Anexo Parque Espíritu del Manglar),Parque Espíritu del Manglar,1300108001,"Playon del Blanco, Sector Chambacú",-75.541842,10.427858,03/03/2018 12:00:00 AM
ERT,Bolívar,El Carmen De Bolívar,Parque Principal,1324408001,Calle 24 Carrera 49-51 Centro,-75.115733,9.721064,01/26/2018 12:00:00 AM
ERT,Bolívar,El Carmen De Bolívar,Cancha Sintética,1324408002,Calle 23 Carrera 60-61 Doce de Noviembre,-75.113611,9.711111,01/26/2018 12:00:00 AM
ERT,Bolívar,El Carmen De Bolívar,Sector Monumento Entrada Carmen de Bolívar,1324408003,Calle 51 Carretera Troncal - Sector la Santa,-75.137222,9.724231,01/26/2018 12:00:00 AM
ERT,Boyacá,Aquitania,Parque Principal,1504708001,Carrera 6 y 7 y Calle 6 y 7,-72.883148,5.517551,05/04/2018 12:00:00 AM
ERT,Boyacá,Berbeo,Parque Principal,1509008001,Carrera 3 No. 5-23,-73.126201,5.226225,05/04/2018 12:00:00 AM
EMTEL,Boyacá,Boyacá,Parque Principal,1510409001,Carrera 4 No 4-36,-73.362778,5.453889,05/04/2018 12:00:00 AM
ERT,Boyacá,Campohermoso,Parque Principal Barrio Centro,1513508001,Carrera 5 No. 2-23,-73.104325,5.030197,05/04/2018 12:00:00 AM
EMTEL,Boyacá,Chivatá,Parque Principal,1518709001,Dirección Calle 4 No. 3 - 36,-73.282724,5.5575,05/04/2018 12:00:00 AM
EMTEL,Boyacá,Cienaga,Parque Principal,1518909001,Calle Tercera No. 7-13,-73.296389,5.408889,05/04/2018 12:00:00 AM
EMTEL,Boyacá,Cubará,Parque de La Virgen,1522309001,"Calle 5 # 6 - 09 barrio el Comercio, Manzana 43",-72.110333,7.000944,05/04/2018 12:00:00 AM
ERT,Boyacá,Garagoa,Parque Principal,1529908001,Carrera 10 No. 10-2,-73.36382,5.081854,05/04/2018 12:00:00 AM
ERT,Boyacá,Garagoa,Parque Hada,1529908002,Las Hadas Carrera 12 No. 5-08,-73.36358,5.09069,05/04/2018 12:00:00 AM
EMTEL,Boyacá,Guayatá,Casa Cultural,1532509001,Carrera 4 No. 3-18,-73.490833,4.964722,05/04/2018 12:00:00 AM
EMTEL,Boyacá,Moniquirá,Parque Principal,1546909001,Calle 18 No. 4-53,-73.571084,5.877527,05/04/2018 12:00:00 AM
ERT,Boyacá,Paipa,Parque Principal,1551608001,Carrera 22 No. 25-14,-73.11729,5.781357,05/04/2018 12:00:00 AM
ERT,Boyacá,Rondón ,Parque Principal,1562108001,Carrera 4 Calle 4,-73.208421,5.357021,05/04/2018 12:00:00 AM
ERT,Boyacá,Saboyá,Parque Central,1563208001,Carrera 9 No. 6 48,-73.76493,5.697751,05/04/2018 12:00:00 AM
ERT,Boyacá,Samacá,Parque Principal,1564608001,Carrera 6 No. 4-53,-73.485267,5.491733,05/04/2018 12:00:00 AM
ERT,Boyacá,Samacá,La Terminal de Transporte ,1564608002,Calle 7 No. 7-28,-73.487748,5.492691,05/04/2018 12:00:00 AM
ERT,Boyacá,San Eduardo,Parque Principal,1566008001,Calle 4 No. 3-61,-73.077163,5.223201,05/04/2018 12:00:00 AM
ERT,Boyacá,Siachoque,Parque Principal,1574008001,Carrera 6 con Calle 3,-73.454452,5.513124,05/04/2018 12:00:00 AM
ERT,Boyacá,Togui,Parque Principal,1581608001,Calle 3 No. 3-23,-73.513333,5.9375,05/04/2018 12:00:00 AM
EMTEL,Boyacá,Tota,Parque Principal,1582209001,Calle 4 No 3-72 ,-72.986111,5.560556,05/04/2018 12:00:00 AM
EMTEL,Boyacá,Turmequé,Parque Principal,1583509001,Calle 3 No. 4-64,-73.490556,5.321944,05/04/2018 12:00:00 AM
ERT,Boyacá,Úmbita,Parque Principal,1584208001,entre Calles y Carreras 5 y 6,-73.45687,5.22138,05/04/2018 12:00:00 AM
EMTEL,Caldas,Salamina ,Parque el Carmen Barrio la Cuchilla ,1765309001,Carrera 7 con Calles 21 y 22,-75.488139,5.394694,03/26/2018 12:00:00 AM
EMTEL,Caquetá,Albania,Parque Principal,1802909001,Calle 6 No. 6-05 Polideportivo,-75.878476,1.329202,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Belén De Los Andaquíes,Parque Principal Jose Acevedo,1809409001,Carrera 4 Calle 5,-75.872593,1.416477,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Cartagena Del Chairá,Parque Principal,1815009001,Calles 3 y 4 entre Carreras 3 y 4 ,-74.840842,1.334567,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Curillo,Parque Principal,1820509001,Calles 9 y 10 y Carreras 3 y 4,-75.921153,1.03305,05/18/2018 12:00:00 AM
EMTEL,Caquetá,El Doncello,Parque Principal los Fundadores,1824709001,Calle 2 con Carrera 4 y Carrera 5 con Calle 3,-75.286183,1.68492,05/18/2018 12:00:00 AM
EMTEL,Caquetá,El Paujil,Parque Principal,1825609001,Carrera 5 con Calle 6 ,-75.327082,1.571885,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Florencia,Barrio Rincon de la Estrella,1800109001,Calle 16A No. 3A-95A 3A-1  B/Rincon de la Estrella,-75.594813,1.619438,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Florencia,Barrio Versalles,1800109002,Carrera 13 No 3-51A 3-1 B/Versalles,-75.706328,1.19605,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Florencia,Avenida Juan XXIII,1800109003,Carrera 11 #6-163A 6-1 Avenida Juan XXIII,-75.609178,1.610723,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Florencia,Polideportivo del Barrio Ciudadela Siglo XXI,1800109004,Polideportivo del Barrio Ciudadela Siglo XXI,-75.636701,1.627784,05/18/2018 12:00:00 AM
EMTEL,Caquetá,La Montañita,Parque Principal,1841009001,Carrera 5 con Calle 4,-75.437233,1.478478,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Milán,Parque Principal,1846009001,Carreras 8 y 9 y Calles 4 y 5 ,-75.509385,1.290065,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Morelia,Parque Principal,1847909001,Frente a la Alcaldía Municipal ,-75.726023,1.48777,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Puerto Rico,Parque Principal los Caucheros,1859209001,Carreras 4 y 5 y Cakkes 4 y 5 ,-75.152599,1.909416,05/18/2018 12:00:00 AM
EMTEL,Caquetá,San José Del Fragua,Malecom Turistico ,1861009001,Calle 2 No. 3-13,-75.726023,1.48777,05/18/2018 12:00:00 AM
EMTEL,Caquetá,San Vicente Del Caguan,Parque Principal los Fundadores,1875309001,Calles 4 y 5  y Carreras 4 y 5 ,-74.769257,2.113735,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Solano,Parque Principal el Coreguaje de Oro,1875609001,Carreras 2 y 3 y Calles 4 y 3,-75.255108,0.699138,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Solita,Parque Principal,1878509001,Carreras 3 con Calle 4,-75.619443,0.871495,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Valparaíso,Parque la Estrella ,1886009001,Carrera 9 con Calle 10 esquina ,-75.706328,1.19605,05/18/2018 12:00:00 AM
EMTEL,Cauca,Buenos Aires,Parque Principal,1911009001,Parque Principal,-76.640556,3.015833,05/15/2018 12:00:00 AM
EMTEL,Cauca,Caldono,Parque Central,1913709001,Barrio la Plaza frente al edificio el CAM ,-76.483834,2.79621,05/15/2018 12:00:00 AM
ERT,Cauca,Guachené,Centro de Convivencia Ciudadana,1930008001,Carrera 5 con Calle 6 esquina ,-76.39119,3.13385,05/15/2018 12:00:00 AM
ERT,Cauca,Padilla,Parque Central,1951308001,Carrera 3 No. 9A - 36,-76.31375,3.225538,05/15/2018 12:00:00 AM
EMTEL,Cauca,Piendamo,Parque Principal,1954809001,Calle 7 entre Carreras 7 y 8 ,-76.528206,2.637115,05/15/2018 12:00:00 AM
EMTEL,Cauca,Puerto Tejada,Parque Principal los Fundadores,1957309001,Entre Carrea 19 - 20 con Calle 15 - 16,-76.419444,3.228611,05/15/2018 12:00:00 AM
EMTEL,Cauca,Puerto Tejada,Parque Principal del Barrio la Ceibas,1957309002,Barrio la Ceiba,-76.423136,3.235389,05/15/2018 12:00:00 AM
ERT,Cauca,Santa Rosa,Parque central,1970108001,Entre Calles 5 - 6 y Carreras 5 - 6,-76.5725,1.701667,05/15/2018 12:00:00 AM
EMTEL,Cesar,Aguachica,Patinodromo ,2001109001,C16  - CRA 10A,-73.623583,8.296042,05/17/2018 12:00:00 AM
EMTEL,Cesar,Agustín Codazzi,Parque Aida Quintero ,2001309001, Calle 10 con Carrera 10 ,-73.2291666,10.0277778,05/17/2018 12:00:00 AM
EMTEL,Cesar,Astrea,Parque Barrio las Delicias  ,2003209001,Carrera 3 con Calle 5  ,-73.976833,9.502417,05/17/2018 12:00:00 AM
EMTEL,Cesar,Becerril,Parque barrio Trujillo ,2004509001,Calle 3 con Carrera 6 ,-73.278611,9.702222,05/17/2018 12:00:00 AM
EMTEL,Cesar,Bosconia,Parque San Martin ,2006009001,Carrera 13 con Calle 16 ,-73.509722,8.002222,05/17/2018 12:00:00 AM
EMTEL,Cesar,Chimichagua,Parque del Terminal ,2017509001, Calle 6 con Carrera 10 ,-73.817306,9.258033,05/17/2018 12:00:00 AM
EMTEL,Cesar,Chiriguaná,Parque Central del Municipio ,2017809001,Calle 7 con Carrera 5 ,-73.601646,9.363234,05/17/2018 12:00:00 AM
EMTEL,Cesar,Curumaní,Parque principal Santísima Trinidad ,2022809001,Calle 5 con Carrera 14 ,-73.542036,9.197658,05/17/2018 12:00:00 AM
EMTEL,Cesar,El Copey,Parque Central San Roque ,2023809001,Carrera 16 con Calle 9 ,-73.961667,10.148889,05/17/2018 12:00:00 AM
EMTEL,Cesar,El Paso,Plaza Principal del Municipio ,2025009001, Calle 3 con Carrera 3 ,-73.750833,9.659167,05/17/2018 12:00:00 AM
EMTEL,Cesar,Gamarra,Plaza Principal ,2029509001,Calle 6 con Carrera 9 ,-73.741218,8.322147,05/17/2018 12:00:00 AM
EMTEL,Cesar,González,Plaza Principal García Benítez ,2031009001, Calle 2ª con Carrera 6 ,-73.382916,8.39181,05/17/2018 12:00:00 AM
EMTEL,Cesar,La Gloria,Plaza Principal ,2038309001,Calle central con Carrera 4 ,-73.803356,8.617616,05/17/2018 12:00:00 AM
EMTEL,Cesar,La Jagua de Ibirico,Parque Juan Ramon ,2040009001,Transv 15 con Diag 7 ,-73.333333,9.557778,05/17/2018 12:00:00 AM
EMTEL,Cesar,La Paz,Plaza Central Olaya Herrera ,2062109001,Calle 6 entre Carreras 7 - 8  ,-73.040528,10.297396,05/17/2018 12:00:00 AM
EMTEL,Cesar,La Paz,Polideportivo José Abraham Atuesta ,2062109002,Calle 4 con Carrera 5,-73.172778,10.387778,05/17/2018 12:00:00 AM
EMTEL,Cesar,Manaure,Plaza Simón Bolívar ,2044309001,Calle 2f con Carrera 6 ,-73.027222,10.390833,05/17/2018 12:00:00 AM
EMTEL,Cesar,Pailitas,Plaza Principal José Antonio   ,2051709001, Calle 6 con Carrera 6 ,-73.623575,8.958161,05/17/2018 12:00:00 AM
EMTEL,Cesar,Pelaya,Plaza Principal ,2055009001,Calle 9 con Carrera 6,-73.662564,8.690694,05/17/2018 12:00:00 AM
EMTEL,Cesar,Pueblo Bello,Parque la Pista ,2057009001,Calle 9N # 2-17 ,-73.579561,10.421762,05/17/2018 12:00:00 AM
EMTEL,Cesar,Río De Oro,Plaza Principal ,2061409001,Carrera 3 con Calle 1D ,-73.385,8.292778,05/17/2018 12:00:00 AM
EMTEL,Cesar,San Alberto,Malecón primero de mayo ,2071009001,Cra 2 y 3 con Calle 10N ,-73.817898,8.855508,05/17/2018 12:00:00 AM
EMTEL,Cesar,San Diego,Parque La Fuente,2075009001,Calle 4 # 3-36,-73.1775,10.338611,05/17/2018 12:00:00 AM
EMTEL,Cesar,San Martín,Parque los Guácimos ,2077009001,Carrera 10 con Calle 16a,-73.509722,8.002222,05/17/2018 12:00:00 AM
EMTEL,Cesar,Tamalameque,Parque Aandres Robles,2078709001,Calle 8 con Carrera 9 Barrió la Libertad,-73.813757,8.860649,05/17/2018 12:00:00 AM
EMTEL,Cesar,Tamalameque,Parque Lorenzo Martín,2078709002,Calle 7 con Carrera 5 Barrió San Rafael ,-73.813984,8.857206,05/17/2018 12:00:00 AM
EMTEL,Cesar,Tamalameque,Parque Estadio San Míguel,2078709003,Calle 1B con Carrera 12 - 13 Barrió Cerezal ,-73.818012,8.862422,05/17/2018 12:00:00 AM
EMTEL,Cesar,Tamalameque,Plaza Principal ,2078709004,Calle 3 con carrera 2,-73.817899,8.855508,05/17/2018 12:00:00 AM
EMTEL,Cesar,Valledupar,Plazoleta María Concepción Loperena ,2000109001, calle 16 No. 12-120 ,-73.250556,10.473333,05/17/2018 12:00:00 AM
