OPERADOR,DEPARTAMENTO,MUNICIPIO,NOMBRE ZONA WIFI,ID ZONA WIFI,DIRECCION,LONGITUD ,LATITUD,FECHA ACTIVACIÓN
TELEBUCARAMANGA,Bolívar,Mahates,CANCHA DEPORTIVA,1343305003,CLL 13A # 41A,-75193436,10234839,06/22/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,San Estanislao,BARRIO EL CARMEN,1364705001,CARRERA 40 N,-7515854,10398965,10/19/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,San Estanislao,PARQUE CAMELLON DE LA POLA,1364705002,CRA 19 # 20,-75148754,10395832,06/22/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,San Estanislao,BARRIO BARRAQUILLITA SECTOR INTITUCION EDUCATIVA FELIPE PADILLA,1364705003,CRA 14, CALLE 37 ESQUINA,-75147234,10404285,10/19/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,Santa Rosa del Sur,PARQUE CENTRAL,1368805001,CLL 10 # 12,-74052026,7962382,06/22/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,Santa Rosa del Sur,CIUDADELA DE LA PAZ,1368805002,CIUDADELA DE LA PAZ,-74059242,7977982,06/22/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,Turbaco,INSTITUCION EDUCATIVA FELIPE SANTIAGO SEDE JUAN XXIII,1383605001,CRA 5 #2,-75405944,10321389,06/22/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,Turbaco,INSTITUCION EDUCATIVA CUARTA POZA DE MANGA SEDE HILDA MARRUGO DE AHUMADA,1383605002,CLL 14 # 30,-75423361,10327869,06/22/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,Turbaco,SECTOR INSTITUCION EDUCATIVA BUENA ESPERANZA SEDE BELLAVISTA,1383605003,BARRIO PARAISO, SECTOR LAS COCAS,-75399623,10330235,06/22/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,Turbaco,PLAZA PRINCIPAL SAN PEDRO,1383605004,CRA. 8 #17,-75407722,10329561,06/22/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,Turbaco,BELLAVISTA,1383605005,CLL 29,-75408376,10336169,10/19/2017 12:00:00 AM
ERT,Boyacá,Aquitania,Parque Principal,1504708001,Carrera 6 y 7 y Calle 6 y 7,-72883148,5517551,05/04/2018 12:00:00 AM
ERT,Boyacá,Berbeo,Parque Principal,1509008001,Carrera 3 No. 5-23,-73126201,5226225,05/04/2018 12:00:00 AM
EMTEL,Boyacá,Boyacá,Parque Principal,1510409001,Carrera 4 No 4-36,-73362778,5453889,05/04/2018 12:00:00 AM
ERT,Boyacá,Campohermoso,Parque Principal Barrio Centro,1513508001,Carrera 5 No. 2-23,-73104325,5030197,05/04/2018 12:00:00 AM
ERT,Boyacá,Cerinza,COLISEO CUBIERTO CERINZA,1516202001,CALLE 7 NO 5-73,-72948161,5957608,05/02/2017 12:00:00 AM
ERT,Boyacá,Chiquinquirá,PARQUE JULIO FLORES,1517602001,CALLE 17 NO 7A-48,-73815785,5615902,01/10/2018 12:00:00 AM
TELEBUCARAMANGA,Boyacá,Chiscas,PARQUE PRINCIPAL,1518005001,CRA. 5 #3-2 A 3-84,-72499755,6552441,07/13/2017 12:00:00 AM
TELEBUCARAMANGA,Boyacá,Chiscas,PARQUE LAS MERCEDES,1518005002,CARRERA 15 A CALLE 1,-72471604,6573218,07/13/2017 12:00:00 AM
EMTEL,Boyacá,Chivatá,Parque Principal,1518709001,Dirección Calle 4 No. 3 - 36,-73282724,55575,05/04/2018 12:00:00 AM
EMTEL,Boyacá,Cienaga,Parque Principal,1518909001,Calle Tercera No. 7-13,-73296389,5408889,05/04/2018 12:00:00 AM
EMTEL,Boyacá,Cubará,Parque de La Virgen,1522309001,Calle 5 # 6 - 09 barrio el Comercio, Manzana 43,-72110333,7000944,05/04/2018 12:00:00 AM
ERT,Boyacá,Duitama,PARQUE DEL CARMEN ,1523802001,CALLE 13 CON CARRERA 14,-73036399,5827237,01/10/2018 12:00:00 AM
TELEBUCARAMANGA,Boyacá,El Espino,PARQUE PRINCIPAL,1524805001,CALLES 5 Y 6 CARRERAS 4 Y 5,-72496091,6482811,07/13/2017 12:00:00 AM
TELEBUCARAMANGA,Boyacá,El Espino,COLISEO MUNICIPAL,1524805002,CARRERA 5 CALLE 4,-72495449,6481625,07/13/2017 12:00:00 AM
ERT,Boyacá,Garagoa,Parque Principal,1529908001,Carrera 10 No. 10-2,-7336382,5081854,05/04/2018 12:00:00 AM
ERT,Boyacá,Garagoa,Parque Hada,1529908002,Las Hadas Carrera 12 No. 5-08,-7336358,509069,05/04/2018 12:00:00 AM
EMTEL,Boyacá,Guayatá,Casa Cultural,1532509001,Carrera 4 No. 3-18,-73490833,4964722,05/04/2018 12:00:00 AM
ERT,Boyacá,La Capilla,POLIDEPORTIVO MUNICIPAL DE LA CAPILLA - ESTACIÓN DE POLICÍA,1538002001,CARRERA 4 # 2-06,-73444351,509771,05/02/2017 12:00:00 AM
TELEBUCARAMANGA,Boyacá,Miraflores,PARQUE PRINCIPAL,1545505001,CR 6 Y 7 CON CALLE 3 Y 4,-73143958,5195486,07/13/2017 12:00:00 AM
TELEBUCARAMANGA,Boyacá,Miraflores,PLAZA DE MERCADO,1545505002,CARR: 8 CON CALLE 5 Y 6,-73144453,5197104,07/13/2017 12:00:00 AM
EMTEL,Boyacá,Moniquirá,Parque Principal,1546909001,Calle 18 No. 4-53,-73571084,5877527,05/04/2018 12:00:00 AM
EMTEL,Boyacá,Motavita,Parque Principal,1547609001,Carrera 2 No 2-52,-73367446,5576261,05/04/2018 12:00:00 AM
TELEBUCARAMANGA,Boyacá,Nuevo Colón,PARQUE PRINCIPAL NUEVO COLON,1549405001,CL. 3 #4-2 A 4-106,-73457463,5354761,07/13/2017 12:00:00 AM
ERT,Boyacá,Otanche,PLAZOLETA BARRIO ACAPULCO,1550702001,CALLE 5 N° 9-30,-74182678,566075,05/02/2017 12:00:00 AM
ERT,Boyacá,Paez ,Parque Principal,1551408001,Carrera 3 No. 5-37,-72883148,5517551,05/04/2018 12:00:00 AM
ERT,Boyacá,Paipa,Parque Principal,1551608001,Carrera 22 No. 25-14,-7311729,5781357,05/04/2018 12:00:00 AM
ERT,Boyacá,Rondón ,Parque Principal,1562108001,Carrera 4 Calle 4,-73208421,5357021,05/04/2018 12:00:00 AM
ERT,Boyacá,Saboyá,Parque Central,1563208001,Carrera 9 No. 6 48,-7376493,5697751,05/04/2018 12:00:00 AM
ERT,Boyacá,Samacá,Parque Principal,1564608001,Carrera 6 No. 4-53,-73485267,5491733,05/04/2018 12:00:00 AM
ERT,Boyacá,Samacá,La Terminal de Transporte ,1564608002,Calle 7 No. 7-28,-73487748,5492691,05/04/2018 12:00:00 AM
ERT,Boyacá,San Eduardo,Parque Principal,1566008001,Calle 4 No. 3-61,-73077163,5223201,05/04/2018 12:00:00 AM
ERT,Boyacá,Siachoque,Parque Principal,1574008001,Carrera 6 con Calle 3,-73454452,5513124,05/04/2018 12:00:00 AM
ERT,Boyacá,Soatá,ZONA ESTUDIANTIL,1575302001,CALLE 8 NO. 6 - 30,-72683945,633443,05/02/2017 12:00:00 AM
ETB,Boyacá,Sogamoso,PLAZA DE LA VILLA,1575901000,CARRERA 11-12 Y CLL 11-12,-72927888,5715166,01/20/2017 12:00:00 AM
ERT,Boyacá,Sogamoso,PARQUE RECREACIONAL DEL NORTE,1575902001,CARRERA 11 CON CALLE 24 Y 26,-72921667,5726111,05/02/2017 12:00:00 AM
ERT,Boyacá,Sogamoso,PARQUE EL LAGUITO,1575902002,CALLE 11 CON CARRERA 21,-72923611,5723889,05/02/2017 12:00:00 AM
ERT,Boyacá,Sogamoso,PARQUE RECREACIONAL CONCHUCUA,1575902003,ENTRE CALLES 8 Y 9 CON CARRERA 3,-72924296,5710316,05/02/2017 12:00:00 AM
ERT,Boyacá,Sora,PARQUE PRINCIPAL,1576202001,CALLE 3 N 2-35,-73450336,5566006,05/02/2017 12:00:00 AM
TELEBUCARAMANGA,Boyacá,Sutamarchán,PARQUE PRINCIPAL,1577605001,CL. 5 #4-48,-73620527,5620358,07/13/2017 12:00:00 AM
TELEBUCARAMANGA,Boyacá,Sutamarchán,BARRIO LA PRIMAVERA ESCENARIO DEPORTIVO PRIMAVERA. CANCHA SINTÉTICA,1577605002,CL. 2 #2-2 A 2-11,-73621633,5617916,07/13/2017 12:00:00 AM
TELEBUCARAMANGA,Boyacá,Tibaná,PARQUE PRINCIPAL,1580405001,CALLE: 6 Y 7 CARRERAS 4 Y 5,-73397027,5317888,07/13/2017 12:00:00 AM
ERT,Boyacá,Togui,Parque Principal,1581608001,Calle 3 No. 3-23,-73513333,59375,05/04/2018 12:00:00 AM
EMTEL,Boyacá,Tota,Parque Principal,1582209001,Calle 4 No 3-72 ,-72986111,5560556,05/04/2018 12:00:00 AM
ETB,Boyacá,Tunja,PLAZA DE BOLIVAR,1500101000,ENTRE LAS KR 9 – 10 Y CALLES 19 - 20,-73361972,5532888,07/13/2017 12:00:00 AM
TELEBUCARAMANGA,Boyacá,Tunja,BOSQUE DE LA REPUBLICA - BOSQUE PRESIDENCIAL,1500105001,CL. 13A #10A-2 A 10A-40,-73364444,5527083,07/13/2017 12:00:00 AM
TELEBUCARAMANGA,Boyacá,Tunja,PLAZOLETA MUISCA (LAS NIEVES),1500105002,CL. 26 #9-1 A 9-113,-73359749,5538194,07/13/2017 12:00:00 AM
TELEBUCARAMANGA,Boyacá,Tunja,COMPLEJO DEPORTIVO SAN ANTONIO,1500105003,CL. 12 #1-12 A 1-120,-73356611,5520194,07/13/2017 12:00:00 AM
ERT,Boyacá,Tununguá,PARQUE PRINCIPAL,1583202001,CALLE 2 #2 - 15,-73932747,5730153,05/02/2017 12:00:00 AM
EMTEL,Boyacá,Turmequé,Parque Principal,1583509001,Calle 3 No. 4-64,-73490556,5321944,05/04/2018 12:00:00 AM
ERT,Boyacá,Tuta,PARQUE PRINCIPAL,1583702001,CALLE 5 NO 6 - 41,-73227733,56902,05/02/2017 12:00:00 AM
ERT,Boyacá,Úmbita,Parque Principal,1584208001,entre Calles y Carreras 5 y 6,-7345687,522138,05/04/2018 12:00:00 AM
ETB,Caldas,La Dorada,POLIDEPORTIVO LAS FERIAS,1738001000,ENTRE CALLE 45 – CRA 6ª,-74676458,5476772,01/26/2017 12:00:00 AM
UNE,Caldas,La Dorada,POLIDEPORTIVO VICTORIA REAL LA DORADA,1738006001,CALLE 49 ENTRE CRA 11 Y 12 BARRIO VICTORIA REAL,-74680345,54766,06/12/2017 12:00:00 AM
UNE,Caldas,La Dorada,PARQUE GUARINOCITO,1738006002,AUTOPISTA MEDELLÍN - BOGOTÁ - CENTRO POBLADO GUARINOCITO,-74736879,5343173,06/12/2017 12:00:00 AM
UNE,Caldas,La Dorada,PARQUE SARA LÓPEZ,1738006003,CARRERA 13 CON CALLES 13 Y 14,-74671521,5449772,06/12/2017 12:00:00 AM
ETB,Caldas,Manizales,PARQUE ANTONIO NARIÑO,1700101000,CALLE 65 CON CARRERA 23,-75486508,5056111,01/25/2017 12:00:00 AM
UNE,Caldas,Manizales,PARQUE BOSQUES DEL NORTE,1700106001,CALLE 48F - ENTRE CARRERAS 4G Y 4C,-75489666,5082066,06/12/2017 12:00:00 AM
UNE,Caldas,Manizales,PLAZA ALFONSO LOPEZ,1700106002,ENTRE CALLES 22 Y 23 Y CARRERAS 21 Y 22 CENTRO,-75518704,5069963,06/12/2017 12:00:00 AM
UNE,Caldas,Manizales,CENTRO GALERIAS PLAZA DE MERCADO,1700106003,ENTRE CALLE 23 Y CARRERA 16 BARRIO COLON,-75517168,5071602,06/12/2017 12:00:00 AM
EMTEL,Caldas,Salamina ,Parque el Carmen Barrio la Cuchilla ,1765309001,Carrera 7 con Calles 21 y 22,-75488139,5394694,03/26/2018 12:00:00 AM
EMTEL,Caquetá,Albania,Parque Principal,1802909001,Calle 6 No. 6-05 Polideportivo,-75878476,1329202,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Belén De Los Andaquíes,Parque Principal Jose Acevedo,1809409001,Carrera 4 Calle 5,-75872593,1416477,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Cartagena Del Chairá,Parque Principal,1815009001,Calles 3 y 4 entre Carreras 3 y 4 ,-74840842,1334567,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Curillo,Parque Principal,1820509001,Calles 9 y 10 y Carreras 3 y 4,-75921153,103305,05/18/2018 12:00:00 AM
EMTEL,Caquetá,El Doncello,Parque Principal los Fundadores,1824709001,Calle 2 con Carrera 4 y Carrera 5 con Calle 3,-75286183,168492,05/18/2018 12:00:00 AM
EMTEL,Caquetá,El Paujil,Parque Principal,1825609001,Carrera 5 con Calle 6 ,-75327082,1571885,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Florencia,Barrio Rincon de la Estrella,1800109001,Calle 16A No. 3A-95A 3A-1  B/Rincon de la Estrella,-75594813,1619438,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Florencia,Barrio Versalles,1800109002,Carrera 13 No 3-51A 3-1 B/Versalles,-75706328,119605,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Florencia,Avenida Juan XXIII,1800109003,Carrera 11 #6-163A 6-1 Avenida Juan XXIII,-75609178,1610723,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Florencia,Polideportivo del Barrio Ciudadela Siglo XXI,1800109004,Polideportivo del Barrio Ciudadela Siglo XXI,-75636701,1627784,05/18/2018 12:00:00 AM
EMTEL,Caquetá,La Montañita,Parque Principal,1841009001,Carrera 5 con Calle 4,-75437233,1478478,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Milán,Parque Principal,1846009001,Carreras 8 y 9 y Calles 4 y 5 ,-75509385,1290065,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Morelia,Parque Principal,1847909001,Frente a la Alcaldía Municipal ,-75726023,148777,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Puerto Rico,Parque Principal los Caucheros,1859209001,Carreras 4 y 5 y Cakkes 4 y 5 ,-75152599,1909416,05/18/2018 12:00:00 AM
EMTEL,Caquetá,San José Del Fragua,Malecom Turistico ,1861009001,Calle 2 No. 3-13,-75726023,148777,05/18/2018 12:00:00 AM
EMTEL,Caquetá,San Vicente Del Caguan,Parque Principal los Fundadores,1875309001,Calles 4 y 5  y Carreras 4 y 5 ,-74769257,2113735,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Solano,Parque Principal el Coreguaje de Oro,1875609001,Carreras 2 y 3 y Calles 4 y 3,-75255108,699138,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Solita,Parque Principal,1878509001,Carreras 3 con Calle 4,-75619443,871495,05/18/2018 12:00:00 AM
EMTEL,Caquetá,Valparaíso,Parque la Estrella ,1886009001,Carrera 9 con Calle 10 esquina ,-75706328,119605,05/18/2018 12:00:00 AM
ETB,Casanare,Aguazul,CANCHA SINTETICA SAN CARLOS,8501001000,CARRERA 10 CON CALLE 19,-72540897,517214,01/16/2017 12:00:00 AM
ERT,Casanare,Aguazul,PARQUE DEL ARROZ,8501002001,CALLE 23 NO 19 128,-72542881,5182245,05/08/2017 12:00:00 AM
ERT,Casanare,Aguazul,PARQUE BARRIO ARAGUANEY,8501002002,CARRERA 8 CON CARRERA 15 Y 16,-72541722,5168639,05/08/2017 12:00:00 AM
ERT,Casanare,Aguazul,PARQUE BARRIO ESPIGA,8501002003,CALLE 23 ENTRE CARRERA 15 Y 15A,-72540806,517825,05/08/2017 12:00:00 AM
ETB,Casanare,Yopal,PARQUE LA HERRADURA,8500101000,CALLE 15 CARRERA 20,-72397638,5342333,01/16/2017 12:00:00 AM
ERT,Casanare,Yopal,PARQUE SKYPARK,8500102001,CARRERA 19 CON CALLE 36 ESQUINA,-72390345,5325891,05/08/2017 12:00:00 AM
ERT,Casanare,Yopal,COLEGIO TERESA DE CALCUTA,8500102002,CARRERA 19 CON CALLE 36 ESQUINA,-72371698,5324828,05/08/2017 12:00:00 AM
ERT,Casanare,Yopal,COLISEO VILLA LUCÍA,8500102003,CARRERA 46 ENTRE CALLE 32 Y 33,-72368687,5341512,05/08/2017 12:00:00 AM
ERT,Cauca,Bolívar,PARQUE DE LOS FUNDADORES,1910002001,PARQUE DE LOS FUNDADORES,-76967741,183444,04/28/2017 12:00:00 AM
EMTEL,Cauca,Buenos Aires,Parque Principal,1911009001,Parque Principal,-76640556,3015833,05/15/2018 12:00:00 AM
EMTEL,Cauca,Caldono,Parque Central,1913709001,Barrio la Plaza frente al edificio el CAM ,-76483834,279621,05/15/2018 12:00:00 AM
ERT,Cauca,Caloto,PARQUE PRINCIPAL PLAZA DE LA LIBERTAD,1914202001,CALLE 12 CON CARRERA 5,-7640817,3034138,04/28/2017 12:00:00 AM
ERT,Cauca,Corinto,PARQUE PRINCIPAL JOSÉ MARÍA OBANDO,1921202001,ENTRE CALLE 7 Y 7B CON CARRERA 8 Y 9,-76262602,3174537,04/28/2017 12:00:00 AM
ERT,Cauca,El Tambo,PARQUE PRINCIPAL,1925602001,ENTRE CALLE 1 Y 2 CON CARRERA 4 Y 5,-76807734,2450454,04/28/2017 12:00:00 AM
ERT,Cauca,Guachené,Centro de Convivencia Ciudadana,1930008001,Carrera 5 con Calle 6 esquina ,-7639119,313385,05/15/2018 12:00:00 AM
ERT,Cauca,Miranda,PARQUEJULIO FERNÁNDEZ MEDINA,1945502001,ENTRE CALLE 6 Y CALLE 7 CON CARRERA 5 Y 6,-7622907,3251052,04/28/2017 12:00:00 AM
ERT,Cauca,Morales,PARQUE PRINCIPAL LOS FUNDADORES,1947302001,PARQUE PRINCIPAL LOS FUNDADORES,-76629461,2756639,04/28/2017 12:00:00 AM
ERT,Cauca,Padilla,Parque Central,1951308001,Carrera 3 No. 9A - 36,-7631375,3225538,05/15/2018 12:00:00 AM
EMTEL,Cauca,Piendamo,Parque Principal,1954809001,Calle 7 entre Carreras 7 y 8 ,-76528206,2637115,05/15/2018 12:00:00 AM
ETB,Cauca,Popayán,PLAZA DE MERCADO LA ESMERALDA,1900101000,KR 17 A 18 CON CALLE 5,-76615277,2444472,04/11/2017 12:00:00 AM
ERT,Cauca,Popayán,PARQUE EL RECUERDO,1900102001,CARRERA.7 ENTRE CALLES 15N Y 16N,-76599175,2452621,04/11/2017 12:00:00 AM
ERT,Cauca,Popayán,CENTRO UNIVERSITARIO TULCAN,1900102002,CARRERA. 2 ENTRE CALLES 10N Y 15N,-7659852,244749,04/11/2017 12:00:00 AM
ERT,Cauca,Popayán,PARQUE BENITO JUAREZ,1900102003,CARRERA. 11 Y 12 ENTRE CALLES 8 Y 8A,-76612581,2440065,04/11/2017 12:00:00 AM
EMTEL,Cauca,Puerto Tejada,Parque Principal los Fundadores,1957309001,Entre Carrea 19 - 20 con Calle 15 - 16,-76419444,3228611,05/15/2018 12:00:00 AM
EMTEL,Cauca,Puerto Tejada,Parque Principal del Barrio la Ceibas,1957309002,Barrio la Ceiba,-76423136,3235389,05/15/2018 12:00:00 AM
ERT,Cauca,Santa Rosa,Parque central,1970108001,Entre Calles 5 - 6 y Carreras 5 - 6,-765725,1701667,05/15/2018 12:00:00 AM
ETB,Cauca,Santander de Quilichao,PARQUE CHOLADOS,1669801000,KR 12A CON CALLE 5 A 7,-76485451,3008617,03/14/2017 12:00:00 AM
ERT,Cauca,Santander de Quilichao,PARQUE LAS ACACÍAS,1969802001,ENTRE CALLE 14 Y 17 CON CARRERA 6ABIS Y 7,-76477417,3017361,04/28/2017 12:00:00 AM
ERT,Cauca,Santander de Quilichao,PARQUE DEL ROSARIO,1969802002,ENTRE CALLE 1 Y 2A CON CARRERA 4SUR Y 5SUR,-76478833,3001444,04/28/2017 12:00:00 AM
ERT,Cauca,Santander de Quilichao,PARQUE SIMÓN BOLÍVAR,1969802003,ENTRE CALLE 3 Y 2ABIS CON CARRERA 6,-76480833,3004333,04/28/2017 12:00:00 AM
ERT,Cauca,Timbío,PARQUE PRINCIPAL BOYACÁ,1980702001,ENTRE CARRERA 16 Y 17 CON CALLE 15 Y 16,-76682795,23503,04/28/2017 12:00:00 AM
ERT,Cauca,Villa Rica,PARQUE PRINCIPAL FELIX ANGEL COLORADO,1984502001,ENTRE CALLE 3 Y CALLE 4 CON CARRERA 7 Y 8,-76460731,3174396,04/28/2017 12:00:00 AM
ETB,Cesar,Aguachica,PARQUE SAN ROQUE,2001101000,CARRERA 10 CON CALLE 5,-73623736,8310043,03/02/2017 12:00:00 AM
ERT,Cesar,Aguachica,PARQUE BARAHOJA,2001102001,CALLE 5 CON CARRERA 3,-73630486,8311661,04/28/2017 12:00:00 AM
ERT,Cesar,Aguachica,PARQUE NUEVA COLOMBIA,2001102002,CARRERA 43 CON 5TA NORTE,-73593167,8317,04/28/2017 12:00:00 AM
ERT,Cesar,Aguachica,PARQUE ROMERO DÍAZ,2001102003,CALLE 14 CON CARRERA 16,-73616692,8299667,04/28/2017 12:00:00 AM
EMTEL,Cesar,Aguachica,Patinodromo ,2001109001,C16  - CRA 10A,-73623583,8296042,05/17/2018 12:00:00 AM
EMTEL,Cesar,Agustín Codazzi,Parque Aida Quintero ,2001309001, Calle 10 con Carrera 10 ,-732291666,100277778,05/17/2018 12:00:00 AM
EMTEL,Cesar,Astrea,Parque Barrio las Delicias  ,2003209001,Carrera 3 con Calle 5  ,-73976833,9502417,05/17/2018 12:00:00 AM
EMTEL,Cesar,Becerril,Parque barrio Trujillo ,2004509001,Calle 3 con Carrera 6 ,-73278611,9702222,05/17/2018 12:00:00 AM
EMTEL,Cesar,Bosconia,Parque San Martin ,2006009001,Carrera 13 con Calle 16 ,-73509722,8002222,05/17/2018 12:00:00 AM
EMTEL,Cesar,Chimichagua,Parque del Terminal ,2017509001, Calle 6 con Carrera 10 ,-73817306,9258033,05/17/2018 12:00:00 AM
EMTEL,Cesar,Chiriguaná,Parque Central del Municipio ,2017809001,Calle 7 con Carrera 5 ,-73601646,9363234,05/17/2018 12:00:00 AM
EMTEL,Cesar,Curumaní,Parque principal Santísima Trinidad ,2022809001,Calle 5 con Carrera 14 ,-73542036,9197658,05/17/2018 12:00:00 AM
EMTEL,Cesar,El Copey,Parque Central San Roque ,2023809001,Carrera 16 con Calle 9 ,-73961667,10148889,05/17/2018 12:00:00 AM
EMTEL,Cesar,El Paso,Plaza Principal del Municipio ,2025009001, Calle 3 con Carrera 3 ,-73750833,9659167,05/17/2018 12:00:00 AM
EMTEL,Cesar,Gamarra,Plaza Principal ,2029509001,Calle 6 con Carrera 9 ,-73741218,8322147,05/17/2018 12:00:00 AM
EMTEL,Cesar,González,Plaza Principal García Benítez ,2031009001, Calle 2ª con Carrera 6 ,-73382916,839181,05/17/2018 12:00:00 AM
EMTEL,Cesar,La Gloria,Plaza Principal ,2038309001,Calle central con Carrera 4 ,-73803356,8617616,05/17/2018 12:00:00 AM
EMTEL,Cesar,La Jagua de Ibirico,Parque Juan Ramon ,2040009001,Transv 15 con Diag 7 ,-73333333,9557778,05/17/2018 12:00:00 AM
EMTEL,Cesar,La Paz,Plaza Central Olaya Herrera ,2062109001,Calle 6 entre Carreras 7 - 8  ,-73040528,10297396,05/17/2018 12:00:00 AM
EMTEL,Cesar,La Paz,Polideportivo José Abraham Atuesta ,2062109002,Calle 4 con Carrera 5,-73172778,10387778,05/17/2018 12:00:00 AM
EMTEL,Cesar,Manaure,Plaza Simón Bolívar ,2044309001,Calle 2f con Carrera 6 ,-73027222,10390833,05/17/2018 12:00:00 AM
EMTEL,Cesar,Pailitas,Plaza Principal José Antonio   ,2051709001, Calle 6 con Carrera 6 ,-73623575,8958161,05/17/2018 12:00:00 AM
EMTEL,Cesar,Pelaya,Plaza Principal ,2055009001,Calle 9 con Carrera 6,-73662564,8690694,05/17/2018 12:00:00 AM
EMTEL,Cesar,Pueblo Bello,Parque la Pista ,2057009001,Calle 9N # 2-17 ,-73579561,10421762,05/17/2018 12:00:00 AM
EMTEL,Cesar,Río De Oro,Plaza Principal ,2061409001,Carrera 3 con Calle 1D ,-73385,8292778,05/17/2018 12:00:00 AM
EMTEL,Cesar,San Alberto,Malecón primero de mayo ,2071009001,Cra 2 y 3 con Calle 10N ,-73817898,8855508,05/17/2018 12:00:00 AM
ERT,Cesar,San Diego,PLAZA PRINCIPAL FRANCISCO BECERRA,2075002001,CALLE 2C CON CARRERA 9,-73181497,10333839,04/28/2017 12:00:00 AM
EMTEL,Cesar,San Diego,Parque La Fuente,2075009001,Calle 4 # 3-36,-731775,10338611,05/17/2018 12:00:00 AM
EMTEL,Cesar,San Martín,Parque los Guácimos ,2077009001,Carrera 10 con Calle 16a,-73509722,8002222,05/17/2018 12:00:00 AM
EMTEL,Cesar,Tamalameque,Parque Aandres Robles,2078709001,Calle 8 con Carrera 9 Barrió la Libertad,-73813757,8860649,05/17/2018 12:00:00 AM
EMTEL,Cesar,Tamalameque,Parque Lorenzo Martín,2078709002,Calle 7 con Carrera 5 Barrió San Rafael ,-73813984,8857206,05/17/2018 12:00:00 AM
EMTEL,Cesar,Tamalameque,Parque Estadio San Míguel,2078709003,Calle 1B con Carrera 12 - 13 Barrió Cerezal ,-73818012,8862422,05/17/2018 12:00:00 AM
EMTEL,Cesar,Tamalameque,Plaza Principal ,2078709004,Calle 3 con carrera 2,-73817899,8855508,05/17/2018 12:00:00 AM
ETB,Cesar,Valledupar,PARQUE LA NEVADA,2000101000,CALLE 6 CON CARRERA 44 BARRIO LA NEVADA,-73283166,10476833,04/28/2017 12:00:00 AM
METROTEL,Cesar,Valledupar,PARQUE LOS FUNDADORES,2000104001,CRA 54 N 59 64,-74793825,1099495,04/28/2017 12:00:00 AM
METROTEL,Cesar,Valledupar,PARQUE ALAMOS 1,2000104002,CALLE 32 CON CARRERA 30,-73257951,10448309,04/28/2017 12:00:00 AM
METROTEL,Cesar,Valledupar,POLIFUNCIONAL EL PUPO,2000104003,CARRERA 30B CON CALLE 17,-73267439,10456274,09/25/2017 12:00:00 AM
METROTEL,Cesar,Valledupar,POLIFUNCIONAL 1 Y 2 / POPULANDIA,2000104004,CALLE 18B CARREA 42,-73280168,10447268,09/25/2017 12:00:00 AM
METROTEL,Cesar,Valledupar,PARQUE RECREATIVO MARÍA CAMILA,2000104005,CALLE 18A CON CARRERA 38,-73269326,10448846,09/25/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE 12 DE OCTUBRE,2000105001,CARRERA 15 CON CALLE 28,-73245205,10457235,04/28/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE IRACAL,2000105002,ENTRE CALLE 10 Y CALLE 9B,-73267824,10474036,04/28/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,CIUDADELA COMFA CESAR,2000105003,MANZANA D Y MANZANA E,-73282081,10457849,04/28/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PARQUE LOS MAYALES,2000105004,CALLE 32 CON CARRERA 9B,-7323048,10458757,04/28/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PLAZA ALFONSO LÓPEZ 1,2000105005,CARRERA 5 CALLE 15,-73244535,10477591,04/28/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,PLAZA ALFONSO LÓPEZ 2,2000105006,CARRERA 5 CALLE 15,-73244535,10477591,04/28/2017 12:00:00 AM
TELEBUCARAMANGA,Cesar,Valledupar,CVD,2000105007,TRANSVERSAL 29 CON CALLE 18,-7326553,10454693,04/28/2017 12:00:00 AM
